kind,hr,con,ra,dec,x,y,z,x2,y2,z2,size,r,g,b
milky,0,,272.9111,-21.6356,-0.9283,0.3404,-0.1494,0.0000,0.0000,0.0000,14539.2825,0.0077,0.0081,0.0090
milky,0,,355.3608,53.0571,-0.0486,-0.3765,0.9251,0.0000,0.0000,0.0000,12530.3518,0.0049,0.0052,0.0058
milky,0,,251.5574,-42.6842,-0.6973,0.4613,-0.5485,0.0000,0.0000,0.0000,11062.8531,0.0056,0.0059,0.0066
milky,0,,69.4039,50.9969,0.5891,-0.5521,0.5900,0.0000,0.0000,0.0000,14318.7862,0.0043,0.0045,0.0050
milky,0,,94.7098,1.6051,0.9962,-0.0663,-0.0559,0.0000,0.0000,0.0000,15880.2718,0.0036,0.0038,0.0042
milky,0,,160.2905,-63.6018,0.1499,0.5522,-0.8201,0.0000,0.0000,0.0000,13713.0527,0.0061,0.0064,0.0071
milky,0,,327.2671,54.9028,-0.3109,-0.4522,0.8360,0.0000,0.0000,0.0000,15923.5406,0.0022,0.0023,0.0026
milky,0,,209.8582,-59.6886,-0.2513,0.5146,-0.8198,0.0000,0.0000,0.0000,11192.5128,0.0066,0.0070,0.0078
milky,0,,81.5781,27.3695,0.8785,-0.3271,0.3483,0.0000,0.0000,0.0000,13342.9070,0.0035,0.0037,0.0041
milky,0,,291.9275,3.6650,-0.9258,0.1371,0.3524,0.0000,0.0000,0.0000,14447.1099,0.0116,0.0123,0.0137
milky,0,,68.5409,41.7637,0.6942,-0.4304,0.5769,0.0000,0.0000,0.0000,15210.1595,0.0025,0.0027,0.0030
milky,0,,183.0091,-64.6895,-0.0224,0.5550,-0.8316,0.0000,0.0000,0.0000,14295.7390,0.0065,0.0069,0.0076
milky,0,,289.9486,-0.3270,-0.9400,0.1806,0.2895,0.0000,0.0000,0.0000,14754.3418,0.0116,0.0123,0.0136
milky,0,,112.5241,-16.3757,0.8862,0.0524,-0.4602,0.0000,0.0000,0.0000,13873.2381,0.0041,0.0043,0.0048
milky,0,,283.0672,2.8856,-0.9729,0.0731,0.2195,0.0000,0.0000,0.0000,9939.6170,0.0035,0.0037,0.0041
milky,0,,126.9208,-32.6023,0.6735,0.2012,-0.7113,0.0000,0.0000,0.0000,13441.8556,0.0048,0.0051,0.0057
milky,0,,38.0541,56.1772,0.3431,-0.4864,0.8036,0.0000,0.0000,0.0000,9994.5127,0.0047,0.0050,0.0056
milky,0,,97.9327,10.2547,0.9746,-0.2225,-0.0247,0.0000,0.0000,0.0000,12899.8386,0.0022,0.0024,0.0026
milky,0,,273.2382,-5.9119,-0.9931,0.1172,-0.0049,0.0000,0.0000,0.0000,15898.4859,0.0057,0.0060,0.0067
milky,0,,330.0995,58.6773,-0.2591,-0.5001,0.8263,0.0000,0.0000,0.0000,12863.0702,0.0031,0.0033,0.0037
milky,0,,83.0228,25.1907,0.8982,-0.3082,0.3134,0.0000,0.0000,0.0000,10532.3837,0.0037,0.0039,0.0043
milky,0,,265.9526,-18.7690,-0.9445,0.2414,-0.2230,0.0000,0.0000,0.0000,12162.6989,0.0080,0.0084,0.0094
milky,0,,87.2567,37.9177,0.7880,-0.5073,0.3489,0.0000,0.0000,0.0000,14423.6085,0.0025,0.0026,0.0029
milky,0,,206.7238,-59.3234,-0.2294,0.5025,-0.8336,0.0000,0.0000,0.0000,12166.7469,0.0062,0.0066,0.0073
milky,0,,275.2741,-17.7634,-0.9483,0.3066,-0.0821,0.0000,0.0000,0.0000,11470.8001,0.0018,0.0019,0.0021
milky,0,,267.2176,-1.8395,-0.9983,0.0025,-0.0581,0.0000,0.0000,0.0000,9442.1326,0.0060,0.0063,0.0071
milky,0,,284.0114,-7.0601,-0.9629,0.2291,0.1427,0.0000,0.0000,0.0000,10009.0719,0.0076,0.0080,0.0089
milky,0,,313.0562,49.7727,-0.4719,-0.4274,0.7712,0.0000,0.0000,0.0000,15348.5680,0.0017,0.0018,0.0021
milky,0,,285.0627,2.0247,-0.9650,0.1035,0.2408,0.0000,0.0000,0.0000,9737.2690,0.0035,0.0037,0.0041
milky,0,,306.1464,45.7771,-0.5632,-0.4024,0.7217,0.0000,0.0000,0.0000,14192.5561,0.0034,0.0037,0.0041
milky,0,,303.4007,27.8590,-0.7381,-0.1499,0.6579,0.0000,0.0000,0.0000,14241.6281,0.0059,0.0063,0.0070
milky,0,,271.9798,-25.2781,-0.9037,0.3821,-0.1932,0.0000,0.0000,0.0000,12100.3977,0.0088,0.0094,0.0104
milky,0,,257.0845,-26.2656,-0.8741,0.2761,-0.3997,0.0000,0.0000,0.0000,12572.8606,0.0082,0.0087,0.0096
milky,0,,244.6438,-33.6878,-0.7519,0.2919,-0.5911,0.0000,0.0000,0.0000,11183.7711,0.0048,0.0050,0.0056
milky,0,,251.3831,-52.6676,-0.5747,0.5818,-0.5755,0.0000,0.0000,0.0000,14468.0900,0.0099,0.0105,0.0116
milky,0,,277.1649,4.1071,-0.9896,0.0027,0.1435,0.0000,0.0000,0.0000,13523.1531,0.0110,0.0117,0.0130
milky,0,,147.5096,-51.8092,0.3321,0.4051,-0.8518,0.0000,0.0000,0.0000,14664.4084,0.0020,0.0021,0.0023
milky,0,,270.3820,-12.8568,-0.9749,0.1941,-0.1090,0.0000,0.0000,0.0000,11932.0939,0.0052,0.0056,0.0062
milky,0,,256.8037,-12.6239,-0.9501,0.0726,-0.3035,0.0000,0.0000,0.0000,13477.8669,0.0078,0.0082,0.0092
milky,0,,225.4368,-54.9740,-0.4089,0.4945,-0.7670,0.0000,0.0000,0.0000,11464.9266,0.0109,0.0116,0.0129
milky,0,,262.8158,-17.5126,-0.9462,0.1965,-0.2572,0.0000,0.0000,0.0000,13703.2437,0.0081,0.0086,0.0096
milky,0,,282.2664,5.7627,-0.9722,0.0228,0.2329,0.0000,0.0000,0.0000,12046.0506,0.0118,0.0125,0.0139
milky,0,,335.4970,60.7750,-0.2025,-0.5192,0.8303,0.0000,0.0000,0.0000,9603.6436,0.0040,0.0043,0.0047
milky,0,,272.7175,3.1517,-0.9974,-0.0227,0.0689,0.0000,0.0000,0.0000,15834.4873,0.0098,0.0103,0.0115
milky,0,,313.5513,51.6437,-0.4497,-0.4520,0.7704,0.0000,0.0000,0.0000,12391.1950,0.0015,0.0016,0.0018
milky,0,,280.8860,0.3636,-0.9820,0.0918,0.1651,0.0000,0.0000,0.0000,10502.2814,0.0031,0.0033,0.0037
milky,0,,266.0510,-20.2348,-0.9361,0.2632,-0.2335,0.0000,0.0000,0.0000,10814.5596,0.0084,0.0089,0.0099
milky,0,,148.3235,-61.1623,0.2533,0.5395,-0.8030,0.0000,0.0000,0.0000,13454.6883,0.0040,0.0043,0.0047
milky,0,,67.6064,55.5181,0.5235,-0.5955,0.6094,0.0000,0.0000,0.0000,11962.8629,0.0053,0.0056,0.0063
milky,0,,114.3197,-8.0086,0.9024,-0.0906,-0.4213,0.0000,0.0000,0.0000,11868.9719,0.0054,0.0057,0.0064
milky,0,,237.9136,-50.4655,-0.5393,0.4869,-0.6871,0.0000,0.0000,0.0000,12727.5553,0.0118,0.0125,0.0139
milky,0,,257.1610,-52.3686,-0.5953,0.6090,-0.5242,0.0000,0.0000,0.0000,9882.0814,0.0084,0.0089,0.0099
milky,0,,178.4452,-58.5945,0.0141,0.4633,-0.8861,0.0000,0.0000,0.0000,11665.1224,0.0068,0.0072,0.0080
milky,0,,97.2161,24.9922,0.8992,-0.4208,0.1200,0.0000,0.0000,0.0000,9641.1938,0.0033,0.0035,0.0039
milky,0,,141.9876,-57.9743,0.3266,0.5115,-0.7948,0.0000,0.0000,0.0000,15901.2287,0.0024,0.0026,0.0028
milky,0,,210.7676,-66.7252,-0.2021,0.6125,-0.7642,0.0000,0.0000,0.0000,14081.9167,0.0062,0.0066,0.0073
milky,0,,14.8649,63.8545,0.1130,-0.5501,0.8274,0.0000,0.0000,0.0000,14138.1095,0.0037,0.0039,0.0043
milky,0,,271.7809,-9.3401,-0.9863,0.1549,-0.0573,0.0000,0.0000,0.0000,15559.4966,0.0049,0.0052,0.0057
milky,0,,93.6367,16.2267,0.9582,-0.2709,0.0917,0.0000,0.0000,0.0000,12742.5376,0.0023,0.0025,0.0028
milky,0,,215.9873,-59.4915,-0.2983,0.5269,-0.7958,0.0000,0.0000,0.0000,15887.1340,0.0078,0.0083,0.0092
milky,0,,245.1788,-37.9008,-0.7162,0.3560,-0.6003,0.0000,0.0000,0.0000,13713.9246,0.0055,0.0058,0.0065
milky,0,,40.1081,58.0952,0.3405,-0.5195,0.7837,0.0000,0.0000,0.0000,12003.4247,0.0048,0.0051,0.0056
milky,0,,314.4344,47.6023,-0.4815,-0.3899,0.7850,0.0000,0.0000,0.0000,14902.4234,0.0020,0.0021,0.0023
milky,0,,134.7530,-46.6947,0.4871,0.3751,-0.7887,0.0000,0.0000,0.0000,14859.8685,0.0020,0.0021,0.0024
milky,0,,280.3548,-0.6241,-0.9837,0.1019,0.1485,0.0000,0.0000,0.0000,10449.8684,0.0029,0.0031,0.0035
milky,0,,339.7154,60.9734,-0.1682,-0.5151,0.8405,0.0000,0.0000,0.0000,14986.4642,0.0044,0.0047,0.0052
milky,0,,234.4978,-47.7516,-0.5474,0.4334,-0.7159,0.0000,0.0000,0.0000,14339.7764,0.0119,0.0126,0.0140
milky,0,,95.6870,10.8336,0.9773,-0.2112,0.0134,0.0000,0.0000,0.0000,13045.2705,0.0021,0.0022,0.0025
milky,0,,240.2423,-55.2009,-0.4954,0.5580,-0.6657,0.0000,0.0000,0.0000,10552.2031,0.0122,0.0129,0.0144
milky,0,,278.0586,1.2938,-0.9899,0.0528,0.1318,0.0000,0.0000,0.0000,13737.3938,0.0102,0.0108,0.0119
milky,0,,305.6309,39.7462,-0.6249,-0.3174,0.7133,0.0000,0.0000,0.0000,12284.3646,0.0052,0.0055,0.0061
milky,0,,165.2996,-61.8419,0.1198,0.5206,-0.8453,0.0000,0.0000,0.0000,11709.4373,0.0063,0.0067,0.0075
milky,0,,185.1075,-63.5653,-0.0396,0.5392,-0.8413,0.0000,0.0000,0.0000,11442.1043,0.0064,0.0068,0.0075
milky,0,,127.0910,-36.2899,0.6430,0.2570,-0.7215,0.0000,0.0000,0.0000,14695.4894,0.0047,0.0049,0.0055
milky,0,,288.0918,16.2170,-0.9127,-0.0858,0.3994,0.0000,0.0000,0.0000,9587.0335,0.0078,0.0082,0.0092
milky,0,,158.2443,-54.6138,0.2146,0.4218,-0.8809,0.0000,0.0000,0.0000,15771.3266,0.0043,0.0045,0.0050
milky,0,,284.3047,7.5484,-0.9606,0.0136,0.2776,0.0000,0.0000,0.0000,13271.9748,0.0035,0.0037,0.0041
milky,0,,273.2696,1.7712,-0.9979,0.0029,0.0648,0.0000,0.0000,0.0000,10863.8218,0.0092,0.0098,0.0109
milky,0,,271.4326,-37.3866,-0.7943,0.5307,-0.2957,0.0000,0.0000,0.0000,9168.6259,0.0070,0.0074,0.0083
milky,0,,194.6245,-62.9677,-0.1148,0.5370,-0.8357,0.0000,0.0000,0.0000,9741.3152,0.0059,0.0062,0.0069
milky,0,,300.0588,31.9508,-0.7344,-0.2347,0.6369,0.0000,0.0000,0.0000,10584.6812,0.0061,0.0065,0.0072
milky,0,,284.6331,-4.3434,-0.9648,0.1947,0.1769,0.0000,0.0000,0.0000,12515.9988,0.0091,0.0096,0.0107
milky,0,,170.7770,-56.3122,0.0889,0.4312,-0.8978,0.0000,0.0000,0.0000,13406.9491,0.0064,0.0068,0.0076
milky,0,,102.4464,1.3786,0.9762,-0.1316,-0.1723,0.0000,0.0000,0.0000,14782.2256,0.0047,0.0050,0.0055
milky,0,,107.2172,-5.4090,0.9509,-0.0710,-0.3011,0.0000,0.0000,0.0000,10512.0799,0.0060,0.0063,0.0071
milky,0,,296.8863,22.3272,-0.8250,-0.1102,0.5542,0.0000,0.0000,0.0000,10976.8075,0.0016,0.0017,0.0019
milky,0,,51.9467,58.4098,0.4125,-0.5638,0.7155,0.0000,0.0000,0.0000,13420.1288,0.0057,0.0061,0.0067
milky,0,,103.5933,-2.2767,0.9712,-0.0869,-0.2218,0.0000,0.0000,0.0000,11498.4491,0.0056,0.0059,0.0066
milky,0,,189.1143,-64.8973,-0.0672,0.5605,-0.8254,0.0000,0.0000,0.0000,11166.0454,0.0061,0.0065,0.0072
milky,0,,268.0514,-19.5607,-0.9417,0.2705,-0.1999,0.0000,0.0000,0.0000,13031.0464,0.0078,0.0083,0.0092
milky,0,,226.8762,-56.1779,-0.4063,0.5161,-0.7540,0.0000,0.0000,0.0000,14095.2619,0.0110,0.0116,0.0129
milky,0,,105.2486,-0.6385,0.9647,-0.1259,-0.2312,0.0000,0.0000,0.0000,11974.5193,0.0054,0.0058,0.0064
milky,0,,325.1654,55.8072,-0.3210,-0.4714,0.8214,0.0000,0.0000,0.0000,12436.3521,0.0021,0.0022,0.0025
milky,0,,286.5566,12.3570,-0.9363,-0.0401,0.3488,0.0000,0.0000,0.0000,14210.0598,0.0029,0.0031,0.0035
milky,0,,274.4307,-17.6033,-0.9503,0.2972,-0.0926,0.0000,0.0000,0.0000,13823.0020,0.0018,0.0019,0.0021
milky,0,,59.4749,54.7641,0.4970,-0.5492,0.6719,0.0000,0.0000,0.0000,13805.0291,0.0058,0.0061,0.0068
milky,0,,347.4870,68.0746,-0.0809,-0.6074,0.7902,0.0000,0.0000,0.0000,11514.4244,0.0049,0.0052,0.0057
milky,0,,236.3706,-60.2551,-0.4131,0.6027,-0.6827,0.0000,0.0000,0.0000,10147.2730,0.0117,0.0124,0.0137
milky,0,,86.5113,17.7674,0.9505,-0.2317,0.2068,0.0000,0.0000,0.0000,10427.1406,0.0031,0.0032,0.0036
milky,0,,256.9848,-46.9633,-0.6649,0.5474,-0.5082,0.0000,0.0000,0.0000,10612.6261,0.0060,0.0064,0.0071
milky,0,,60.6520,54.5894,0.5051,-0.5523,0.6632,0.0000,0.0000,0.0000,12541.4421,0.0057,0.0060,0.0067
milky,0,,278.3971,-31.5935,-0.8427,0.5131,-0.1632,0.0000,0.0000,0.0000,9517.9505,0.0092,0.0097,0.0108
milky,0,,130.6397,-35.7574,0.6158,0.2287,-0.7540,0.0000,0.0000,0.0000,14774.7158,0.0045,0.0048,0.0053
milky,0,,182.0604,-60.5314,-0.0177,0.4931,-0.8698,0.0000,0.0000,0.0000,14871.6382,0.0066,0.0070,0.0078
milky,0,,131.6896,-40.9535,0.5640,0.3031,-0.7681,0.0000,0.0000,0.0000,15333.6620,0.0035,0.0037,0.0041
milky,0,,292.8968,23.5959,-0.8442,-0.1595,0.5118,0.0000,0.0000,0.0000,15245.6998,0.0016,0.0017,0.0019
milky,0,,339.0987,58.8751,-0.1844,-0.4851,0.8548,0.0000,0.0000,0.0000,13422.0223,0.0042,0.0044,0.0049
milky,0,,108.7643,-4.5038,0.9439,-0.0979,-0.3153,0.0000,0.0000,0.0000,10558.1498,0.0060,0.0063,0.0071
milky,0,,347.5997,53.4798,-0.1278,-0.3895,0.9121,0.0000,0.0000,0.0000,13733.6115,0.0045,0.0048,0.0053
milky,0,,80.8897,38.2621,0.7753,-0.4668,0.4255,0.0000,0.0000,0.0000,9610.6819,0.0021,0.0022,0.0024
milky,0,,249.3945,-49.5875,-0.6068,0.5351,-0.5877,0.0000,0.0000,0.0000,9262.4645,0.0090,0.0095,0.0106
milky,0,,235.8578,-59.2566,-0.4231,0.5889,-0.6886,0.0000,0.0000,0.0000,12411.5773,0.0118,0.0125,0.0139
milky,0,,309.0800,44.5549,-0.5532,-0.3700,0.7464,0.0000,0.0000,0.0000,13197.1709,0.0034,0.0036,0.0040
milky,0,,356.6824,61.9716,-0.0272,-0.5150,0.8567,0.0000,0.0000,0.0000,15648.1652,0.0048,0.0051,0.0056
milky,0,,293.8256,18.7693,-0.8661,-0.0788,0.4936,0.0000,0.0000,0.0000,9914.4524,0.0018,0.0019,0.0021
milky,0,,60.1070,54.4662,0.5039,-0.5484,0.6674,0.0000,0.0000,0.0000,13971.1422,0.0057,0.0061,0.0067
milky,0,,253.5963,-41.5225,-0.7182,0.4593,-0.5227,0.0000,0.0000,0.0000,13954.9860,0.0050,0.0053,0.0059
milky,0,,271.5783,-6.6206,-0.9930,0.1129,-0.0359,0.0000,0.0000,0.0000,14318.5794,0.0053,0.0056,0.0062
milky,0,,277.7515,-24.1610,-0.9041,0.4142,-0.1053,0.0000,0.0000,0.0000,14225.4340,0.0077,0.0082,0.0091
milky,0,,76.3658,41.6454,0.7262,-0.4789,0.4932,0.0000,0.0000,0.0000,15055.1095,0.0020,0.0021,0.0023
milky,0,,278.4859,-4.1382,-0.9865,0.1377,0.0890,0.0000,0.0000,0.0000,10429.1434,0.0023,0.0024,0.0027
milky,0,,270.2025,-28.9169,-0.8753,0.4161,-0.2464,0.0000,0.0000,0.0000,10482.4720,0.0091,0.0097,0.0107
milky,0,,283.1646,-11.8380,-0.9530,0.2906,0.0854,0.0000,0.0000,0.0000,11870.1781,0.0054,0.0058,0.0064
milky,0,,309.9645,35.7393,-0.6221,-0.2322,0.7477,0.0000,0.0000,0.0000,15947.6575,0.0055,0.0058,0.0064
milky,0,,270.1082,-32.4123,-0.8442,0.4603,-0.2747,0.0000,0.0000,0.0000,9540.0748,0.0085,0.0090,0.0100
milky,0,,348.1708,67.6423,-0.0780,-0.6010,0.7955,0.0000,0.0000,0.0000,10418.7779,0.0049,0.0052,0.0057
milky,0,,311.2613,46.3985,-0.5184,-0.3865,0.7628,0.0000,0.0000,0.0000,9459.8339,0.0026,0.0027,0.0030
milky,0,,276.9345,-6.9780,-0.9853,0.1659,0.0402,0.0000,0.0000,0.0000,14935.2123,0.0018,0.0019,0.0021
milky,0,,262.2953,-49.5441,-0.6430,0.6074,-0.4665,0.0000,0.0000,0.0000,11061.8579,0.0061,0.0064,0.0071
milky,0,,261.2125,-37.6113,-0.7829,0.4608,-0.4181,0.0000,0.0000,0.0000,11358.9797,0.0053,0.0056,0.0062
milky,0,,29.1722,55.1758,0.2784,-0.4468,0.8502,0.0000,0.0000,0.0000,10725.9007,0.0039,0.0041,0.0046
milky,0,,255.5917,-45.3338,-0.6809,0.5195,-0.5162,0.0000,0.0000,0.0000,15840.1864,0.0057,0.0060,0.0067
milky,0,,201.6718,-61.5391,-0.1760,0.5255,-0.8324,0.0000,0.0000,0.0000,11576.9671,0.0058,0.0062,0.0069
milky,0,,124.2284,-29.4873,0.7197,0.1697,-0.6732,0.0000,0.0000,0.0000,9025.6364,0.0045,0.0048,0.0053
milky,0,,289.5113,12.8956,-0.9188,-0.0236,0.3940,0.0000,0.0000,0.0000,13079.1026,0.0027,0.0028,0.0031
milky,0,,74.1304,50.5384,0.6113,-0.5723,0.5466,0.0000,0.0000,0.0000,14852.6489,0.0036,0.0038,0.0042
milky,0,,300.1358,24.0792,-0.7896,-0.1136,0.6030,0.0000,0.0000,0.0000,13355.2840,0.0054,0.0057,0.0063
milky,0,,52.4376,51.6710,0.4916,-0.4777,0.7281,0.0000,0.0000,0.0000,14832.4579,0.0059,0.0062,0.0069
milky,0,,358.7205,61.6134,-0.0106,-0.5093,0.8605,0.0000,0.0000,0.0000,9904.4165,0.0047,0.0050,0.0055
milky,0,,228.7882,-66.4032,-0.3011,0.6497,-0.6980,0.0000,0.0000,0.0000,10272.0431,0.0088,0.0094,0.0104
milky,0,,283.7227,-24.9375,-0.8809,0.4722,-0.0328,0.0000,0.0000,0.0000,12133.6742,0.0070,0.0074,0.0083
milky,0,,307.7934,36.1311,-0.6382,-0.2505,0.7279,0.0000,0.0000,0.0000,11508.3430,0.0056,0.0060,0.0066
milky,0,,294.1455,33.4467,-0.7614,-0.2966,0.5764,0.0000,0.0000,0.0000,11615.8931,0.0060,0.0063,0.0071
milky,0,,129.7175,-36.2871,0.6200,0.2420,-0.7463,0.0000,0.0000,0.0000,13818.8882,0.0045,0.0048,0.0053
milky,0,,352.5089,57.0382,-0.0709,-0.4414,0.8945,0.0000,0.0000,0.0000,14888.3264,0.0049,0.0052,0.0058
milky,0,,215.7726,-58.6346,-0.3043,0.5144,-0.8018,0.0000,0.0000,0.0000,14291.8262,0.0079,0.0083,0.0093
milky,0,,277.8588,-33.6398,-0.8247,0.5335,-0.1877,0.0000,0.0000,0.0000,10974.7546,0.0090,0.0095,0.0106
milky,0,,182.5722,-61.6729,-0.0213,0.5104,-0.8597,0.0000,0.0000,0.0000,12517.1164,0.0066,0.0070,0.0077
milky,0,,312.5874,40.6227,-0.5588,-0.2935,0.7756,0.0000,0.0000,0.0000,15554.6317,0.0039,0.0041,0.0046
milky,0,,261.9847,-29.2824,-0.8637,0.3566,-0.3562,0.0000,0.0000,0.0000,11421.9077,0.0082,0.0087,0.0096
milky,0,,272.2666,-23.9355,-0.9133,0.3664,-0.1780,0.0000,0.0000,0.0000,15937.3772,0.0085,0.0090,0.0100
milky,0,,299.6702,30.9536,-0.7451,-0.2222,0.6288,0.0000,0.0000,0.0000,15817.3910,0.0060,0.0064,0.0071
milky,0,,273.0174,-10.7237,-0.9812,0.1861,-0.0515,0.0000,0.0000,0.0000,10489.9925,0.0049,0.0051,0.0057
milky,0,,274.2566,-41.7693,-0.7438,0.5995,-0.2956,0.0000,0.0000,0.0000,10910.7443,0.0058,0.0061,0.0068
milky,0,,91.1862,18.2297,0.9496,-0.2783,0.1443,0.0000,0.0000,0.0000,9096.7765,0.0028,0.0029,0.0033
milky,0,,277.0996,-25.1818,-0.8980,0.4223,-0.1233,0.0000,0.0000,0.0000,9788.4975,0.0082,0.0087,0.0096
milky,0,,288.6282,17.7482,-0.9025,-0.1046,0.4178,0.0000,0.0000,0.0000,10474.9605,0.0071,0.0075,0.0083
milky,0,,262.4606,-26.1080,-0.8902,0.3165,-0.3276,0.0000,0.0000,0.0000,13641.5374,0.0090,0.0095,0.0106
milky,0,,305.7758,32.5531,-0.6838,-0.2074,0.6995,0.0000,0.0000,0.0000,12639.0097,0.0061,0.0065,0.0072
milky,0,,10.7737,58.7376,0.0970,-0.4701,0.8772,0.0000,0.0000,0.0000,14922.0735,0.0039,0.0042,0.0046
milky,0,,279.5738,3.9742,-0.9837,0.0260,0.1779,0.0000,0.0000,0.0000,14912.3608,0.0114,0.0120,0.0134
milky,0,,116.2295,-23.7533,0.8210,0.1369,-0.5542,0.0000,0.0000,0.0000,14301.7349,0.0035,0.0037,0.0041
milky,0,,303.8098,30.1411,-0.7185,-0.1826,0.6711,0.0000,0.0000,0.0000,13172.8945,0.0061,0.0065,0.0072
milky,0,,234.4894,-56.5058,-0.4492,0.5497,-0.7043,0.0000,0.0000,0.0000,9505.5179,0.0120,0.0127,0.0142
milky,0,,98.6495,3.0198,0.9873,-0.1225,-0.1016,0.0000,0.0000,0.0000,12757.3645,0.0037,0.0040,0.0044
milky,0,,53.9377,49.3676,0.5264,-0.4531,0.7195,0.0000,0.0000,0.0000,13933.2873,0.0057,0.0060,0.0067
milky,0,,309.5054,39.1840,-0.5981,-0.2876,0.7481,0.0000,0.0000,0.0000,13114.0932,0.0048,0.0050,0.0056
milky,0,,271.7727,-8.2636,-0.9891,0.1390,-0.0478,0.0000,0.0000,0.0000,13414.0452,0.0050,0.0053,0.0059
milky,0,,61.8260,55.0619,0.5048,-0.5634,0.6540,0.0000,0.0000,0.0000,9375.4306,0.0057,0.0060,0.0067
milky,0,,271.9068,0.3185,-0.9994,0.0124,0.0314,0.0000,0.0000,0.0000,9345.0370,0.0081,0.0086,0.0096
milky,0,,260.5798,-28.5096,-0.8669,0.3351,-0.3691,0.0000,0.0000,0.0000,11598.5860,0.0082,0.0087,0.0096
milky,0,,167.6614,-58.2729,0.1124,0.4645,-0.8784,0.0000,0.0000,0.0000,14362.8312,0.0063,0.0066,0.0074
milky,0,,219.0803,-61.9881,-0.2961,0.5690,-0.7672,0.0000,0.0000,0.0000,10333.7961,0.0080,0.0085,0.0094
milky,0,,275.2960,-7.9381,-0.9862,0.1655,0.0072,0.0000,0.0000,0.0000,15179.1884,0.0054,0.0057,0.0064
milky,0,,269.2704,-20.3160,-0.9377,0.2915,-0.1891,0.0000,0.0000,0.0000,15240.9297,0.0079,0.0083,0.0093
milky,0,,165.9567,-58.2719,0.1276,0.4663,-0.8754,0.0000,0.0000,0.0000,12101.7891,0.0061,0.0064,0.0072
milky,0,,280.1776,-9.3372,-0.9712,0.2289,0.0659,0.0000,0.0000,0.0000,9361.0615,0.0017,0.0018,0.0020
milky,0,,123.9132,-40.2731,0.6332,0.3349,-0.6978,0.0000,0.0000,0.0000,11269.7752,0.0044,0.0047,0.0052
milky,0,,149.0240,-53.3799,0.3070,0.4246,-0.8518,0.0000,0.0000,0.0000,13950.6724,0.0024,0.0026,0.0028
milky,0,,152.3069,-61.4215,0.2223,0.5346,-0.8154,0.0000,0.0000,0.0000,12900.3939,0.0047,0.0049,0.0055
milky,0,,55.5031,54.0109,0.4843,-0.5221,0.7020,0.0000,0.0000,0.0000,12264.7057,0.0059,0.0062,0.0069
milky,0,,66.6580,52.0236,0.5650,-0.5501,0.6150,0.0000,0.0000,0.0000,13616.4415,0.0048,0.0051,0.0057
milky,0,,292.7023,20.8736,-0.8620,-0.1197,0.4926,0.0000,0.0000,0.0000,10358.5959,0.0017,0.0018,0.0020
milky,0,,236.1648,-53.1317,-0.4984,0.5137,-0.6984,0.0000,0.0000,0.0000,14730.8146,0.0123,0.0130,0.0144
milky,0,,156.9567,-58.9351,0.2020,0.4897,-0.8482,0.0000,0.0000,0.0000,14763.6249,0.0049,0.0052,0.0057
milky,0,,238.5436,-43.8449,-0.6152,0.3999,-0.6794,0.0000,0.0000,0.0000,12458.2841,0.0098,0.0104,0.0116
milky,0,,28.9455,68.3642,0.1784,-0.6306,0.7553,0.0000,0.0000,0.0000,14839.2733,0.0035,0.0038,0.0042
milky,0,,174.3066,-58.1035,0.0524,0.4569,-0.8880,0.0000,0.0000,0.0000,13629.1876,0.0067,0.0071,0.0079
milky,0,,116.3801,-26.3450,0.8028,0.1753,-0.5699,0.0000,0.0000,0.0000,11889.5307,0.0037,0.0039,0.0043
milky,0,,200.4085,-66.0998,-0.1413,0.5881,-0.7964,0.0000,0.0000,0.0000,11737.6338,0.0058,0.0061,0.0068
milky,0,,57.7504,53.4175,0.5040,-0.5245,0.6862,0.0000,0.0000,0.0000,15754.3613,0.0058,0.0061,0.0068
milky,0,,276.5861,-21.3979,-0.9249,0.3677,-0.0964,0.0000,0.0000,0.0000,11680.6007,0.0069,0.0073,0.0081
milky,0,,294.1207,17.8986,-0.8685,-0.0631,0.4916,0.0000,0.0000,0.0000,15873.3321,0.0018,0.0019,0.0022
milky,0,,58.7411,46.9837,0.5832,-0.4444,0.6800,0.0000,0.0000,0.0000,14192.1929,0.0049,0.0052,0.0058
milky,0,,203.9726,-57.4060,-0.2189,0.4687,-0.8558,0.0000,0.0000,0.0000,13007.8418,0.0060,0.0064,0.0071
milky,0,,267.8748,-17.1761,-0.9547,0.2349,-0.1825,0.0000,0.0000,0.0000,15555.5983,0.0070,0.0074,0.0083
milky,0,,268.5009,-31.3563,-0.8537,0.4345,-0.2872,0.0000,0.0000,0.0000,9893.7451,0.0086,0.0091,0.0101
milky,0,,308.0878,36.5216,-0.6325,-0.2548,0.7314,0.0000,0.0000,0.0000,10917.5259,0.0055,0.0059,0.0065
milky,0,,63.4111,46.3583,0.6172,-0.4612,0.6375,0.0000,0.0000,0.0000,13245.9638,0.0041,0.0044,0.0048
milky,0,,256.6106,-46.7795,-0.6662,0.5430,-0.5113,0.0000,0.0000,0.0000,14349.9540,0.0060,0.0064,0.0071
milky,0,,296.9250,33.2164,-0.7459,-0.2744,0.6069,0.0000,0.0000,0.0000,14935.6705,0.0061,0.0064,0.0071
